,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25,anticipatedGoalsHome,anticipatedGoalsAway
484,Example2,2001-04-22,Club15,Club14,2,1,H,,,,,2.5,2.92,2.92,1.43,2.66,2000/2001,second,3,0,1.1428571428571428,1.1904761904761902,1.619047619047619,1.3333333333333333,1.1904761904761905,1.1428571428571428,1.5785123966942145,1.0826446280991717,1.4951790633608812,1.165977961432505,0.3708955119284403,0.3145522440359995,0.3145522440359995,0.3383195751616805,0.6616804248383196,1.075,0.975
485,Example2,2001-04-22,Club2,Club12,0,2,A,4.0,12.0,1.0,4.0,6.35,3.7,1.56,1.8,1.95,2000/2001,second,0,3,1.1904761904761905,1.0952380952380953,1.4761904761904763,1.619047619047619,1.380952380952381,0.8571428571428571,1.5793814432989686,1.0824742268041219,1.638905252822778,1.0229504172803123,0.13801904965133632,0.24863843497063837,0.6133425153784532,0.4786324786324786,0.5213675213675213,0.775,1.8
486,Example2,2001-04-22,Club3,Club11,2,2,D,25.0,10.0,7.0,3.0,2.14,3.29,3.59,1.67,2.18,2000/2001,second,1,1,1.5454545454545454,1.8181818181818181,0.45454545454545453,1.0909090909090908,2.090909090909091,1.6818181818181819,1.576131687242798,1.0843621399176937,1.6670407781518888,0.9934530490086029,0.4492587976841361,0.2879107684137972,0.26283043390250405,0.4299566005603472,0.5700433994396529,1.375,1.0
487,Example2,2001-04-22,Club4,Club10,1,4,A,,,,,4.79,3.52,1.8,1.74,2.01,2000/2001,second,0,3,1.2857142857142858,1.3333333333333333,1.8095238095238095,0.9047619047619048,1.3333333333333333,1.619047619047619,1.57700205338809,1.0862422997946592,1.3389068152928518,1.3243375378898974,0.1943259385550938,0.26870074331856153,0.5369733181267674,0.4613998970663923,0.5386001029336078,0.9,1.6
488,Example2,2001-04-22,Club5,Club9,2,1,H,9.0,5.0,4.0,2.0,2.23,3.22,2.96,1.76,1.94,2000/2001,second,3,0,1.5,1.3636363636363635,1.2272727272727273,1.4090909090909092,1.4545454545454546,1.4090909090909092,1.575819672131147,1.0922131147540965,1.6553651266766016,1.012667660208642,0.41421484172927897,0.27958433276434447,0.3062008255067698,0.47364104967197745,0.5263589503280225,1.4,1.175
489,Example2,2001-04-22,Club6,Club8,1,1,D,,,,,1.84,3.21,4.38,1.51,2.41,2000/2001,second,1,1,1.5714285714285714,1.380952380952381,1.4761904761904763,1.1428571428571428,1.5238095238095237,1.619047619047619,1.5766871165644167,1.0920245398772987,1.540972830850131,1.1277388255915846,0.5120300373204861,0.2846845384085541,0.20328542427133903,0.37634305185348016,0.6236569481465198,1.4,0.775
490,Example3,2001-04-22,Squad1,Squad7,0,2,A,8.0,21.0,3.0,13.0,3.24,3.39,2.22,2.0,1.81,2000/2001,second,0,3,1.7727272727272727,1.3636363636363635,1.1363636363636365,1.2727272727272727,1.8636363636363635,1.4545454545454546,1.5755102040816322,1.0918367346938758,1.7118738404452687,0.9554730983302394,0.29117982328032554,0.27770892573223976,0.43111125098699293,0.526243093922652,0.4737569060773481,1.225,1.525
491,Example3,2001-04-22,Squad15,Squad14,4,0,H,18.0,4.0,8.0,1.0,1.38,4.4,7.82,2.18,1.6,2000/2001,second,3,0,1.380952380952381,1.380952380952381,1.619047619047619,1.3333333333333333,1.2380952380952381,1.2380952380952381,1.5723014256619139,1.093686354378817,1.5008728542333425,1.1651149258073883,0.6910253139997394,0.2029339394702144,0.10604074652974012,0.5831422018348623,0.4168577981651376,2.225,0.8
492,Example3,2001-04-22,Squad2,Squad12,1,0,H,,,,,1.84,3.29,4.32,1.75,2.06,2000/2001,second,3,0,1.3333333333333333,1.047619047619048,1.4285714285714286,1.380952380952381,1.4285714285714286,1.1428571428571428,1.577235772357723,1.0914634146341444,1.6367595818815324,1.0319396051103351,0.51366128716033,0.2786563696082843,0.2076823432309687,0.457004160887656,0.5429958391123441,1.55,0.925
493,Example3,2001-04-22,Squad3,Squad11,2,3,A,14.0,16.0,3.0,8.0,3.05,3.3,2.34,1.82,2.0,2000/2001,second,0,3,1.6818181818181819,1.0454545454545456,1.2272727272727273,1.2272727272727275,1.7727272727272727,1.2272727272727273,1.576064908722109,1.0892494929006067,1.7351558178130182,0.9301585838096975,0.3088039050099818,0.2843273719389576,0.4068687230506178,0.47527472527472536,0.5247252747252747,1.175,1.375
494,Example3,2001-04-22,Squad4,Squad10,3,1,H,7.0,11.0,5.0,4.0,3.08,2.97,2.43,1.68,2.14,2000/2001,second,3,0,1.2857142857142858,1.380952380952381,1.619047619047619,1.2380952380952381,1.380952380952381,1.2380952380952381,1.5769230769230764,1.0931174089068807,1.4578754578754574,1.2121650279544998,0.30096474855422484,0.3127717240432376,0.3862635274020856,0.4360258121940366,0.5639741878059634,1.125,1.275
495,Example3,2001-04-22,Squad5,Squad9,1,0,H,,,,,3.08,3.28,2.21,1.87,1.86,2000/2001,second,3,0,1.181818181818182,1.0909090909090908,1.5454545454545454,0.8181818181818182,1.1818181818181819,1.2727272727272727,1.5797979797979793,1.092929292929291,1.4207070707070704,1.2520202020202,0.2980382818420219,0.2786495009769452,0.42331221718059986,0.5014375251566903,0.49856247484330973,1.2000000000000002,1.475
496,Example3,2001-04-22,Squad6,Squad8,0,0,D,12.0,15.0,9.0,8.0,3.26,3.38,2.19,1.92,1.88,2000/2001,second,1,1,1.2380952380952381,1.2380952380952381,1.1904761904761905,1.1904761904761905,1.380952380952381,1.4761904761904763,1.578629032258064,1.090725806451611,1.578629032258064,1.090725806451611,0.28767462667160937,0.2769467068385328,0.4353786664902837,0.5055407801418439,0.494459219858156,1.175,1.5
497,Example1,2001-04-22,Team1,Team7,3,1,H,18.0,7.0,6.0,2.0,1.45,4.01,6.95,2.64,1.44,2000/2001,second,3,0,1.4090909090909092,1.0,1.3636363636363635,1.5909090909090906,1.5454545454545454,0.9090909090909091,1.5754527162977863,1.0885311871227346,1.7345436253886954,0.9294402780318255,0.6554460053649668,0.22371159688148218,0.1208423977538769,0.657828282828283,0.3421717171717172,2.325,1.025
498,Example1,2001-04-22,Team15,Team14,1,1,D,,,,,2.09,2.88,3.39,1.6,2.07,2000/2001,second,1,1,1.1904761904761907,0.7619047619047619,1.4761904761904763,1.0,1.142857142857143,1.3333333333333333,1.5783132530120478,1.0883534136546167,1.566408491107286,1.1002581755593785,0.4352075014746347,0.3077160527266454,0.2570764457991208,0.4290458937198068,0.5709541062801934,1.35,1.0
499,Example1,2001-04-22,Team2,Team12,2,1,H,28.0,11.0,12.0,4.0,1.4,3.8,7.74,1.77,1.97,2000/2001,second,3,0,0.7619047619047619,1.1428571428571428,1.380952380952381,1.7142857142857142,1.0,1.0,1.577154308617234,1.088176352705409,1.565249546712472,1.1000811146101708,0.669907615905364,0.2297109258596225,0.10038145823469581,0.4713212308927701,0.52867876910723,1.9,0.65
500,Example1,2001-04-22,Team3,Team11,2,0,H,,,,,1.85,3.27,4.23,1.62,2.21,2000/2001,second,3,0,1.7272727272727273,1.5454545454545454,1.3181818181818183,0.6818181818181818,1.8181818181818181,2.1363636363636362,1.5779999999999996,1.087999999999998,1.4643636363636359,1.2016363636363618,0.5093599039199445,0.27927131861312965,0.21136877746652008,0.41760236858276073,0.5823976314172391,1.475,0.875
501,Example1,2001-04-22,Team4,Team10,1,6,A,8.0,12.0,3.0,9.0,3.62,3.3,2.0,1.67,2.12,2000/2001,second,0,3,1.2857142857142858,1.5714285714285714,1.0952380952380953,1.8095238095238095,1.3333333333333333,1.5238095238095237,1.578842315369261,1.0858283433133715,1.6859851725121182,0.9786854861705143,0.25143728118342923,0.2776808867504093,0.4708818320665983,0.43644785899898314,0.5635521410010169,0.975,1.425
502,Example1,2001-04-22,Team5,Team9,0,1,A,,,,,1.8,3.03,4.51,1.6,2.16,2000/2001,second,0,3,1.7272727272727273,1.2272727272727275,1.3636363636363635,1.3636363636363635,1.2272727272727268,1.0,1.577689243027888,1.0956175298804762,1.702689243027888,0.9706175298804762,0.514973373996808,0.29511964512774513,0.18990698087507876,0.41898148148148157,0.5810185185185186,1.5,0.8500000000000001
503,Example1,2001-04-22,Team6,Team8,2,0,H,,,,,1.81,2.83,4.68,1.62,2.05,2000/2001,second,3,0,1.2380952380952381,1.5714285714285714,1.1904761904761905,1.4761904761904763,1.619047619047619,1.380952380952381,1.5745526838966197,1.095427435387672,1.5626479219918579,1.107332197292434,0.5074890662546232,0.31386816355662717,0.17864277018841881,0.4352604637157483,0.5647395362842517,1.525,0.875
504,Example2,2001-05-02,Club10,Club2,0,0,D,,,,,2.11,3.2,3.08,1.72,1.97,2000/2001,second,1,1,1.4545454545454546,1.1363636363636365,0.9090909090909091,1.5,1.6818181818181819,1.3181818181818181,1.575396825396825,1.0932539682539664,1.8026695526695522,0.8659812409812391,0.4341339518781476,0.27701644712572093,0.2888496009965547,0.46310943218038014,0.53689056781962,1.4,1.1
505,Example2,2001-05-02,Club12,Club15,1,3,A,8.0,9.0,4.0,4.0,2.02,3.39,3.37,1.91,1.83,2000/2001,second,0,3,1.1363636363636365,1.1818181818181819,1.5454545454545454,1.5909090909090908,0.9545454545454546,1.2727272727272727,1.572277227722772,1.0910891089108894,1.572277227722772,1.0910891089108894,0.4633415632342538,0.26747329918079155,0.2691851375845544,0.511443939003805,0.4885560609961949,1.5750000000000002,1.15
506,Example2,2001-05-02,Club14,Club13,5,0,H,22.0,5.0,10.0,1.0,1.53,4.67,5.62,2.83,1.42,2000/2001,second,3,0,1.1818181818181817,1.4090909090909092,1.3636363636363635,2.0454545454545463,1.0909090909090908,0.8636363636363636,1.5711462450592881,1.0948616600790495,1.6847826086956519,0.9812252964426857,0.6349694956110181,0.20038840156614526,0.16464210282327044,0.6754342308266561,0.32456576917334395,2.325,1.15
507,Example2,2001-05-02,Club6,Club1,0,1,A,17.0,17.0,11.0,5.0,4.28,3.38,1.79,2.27,1.57,2000/2001,second,0,3,1.5454545454545454,1.0869565217391306,1.4545454545454546,1.391304347826087,1.5,1.173913043478261,1.5779092702169621,1.0927021696252448,1.6767234994659739,0.9938879403762331,0.20706376488984451,0.2678273077287929,0.5251089273809545,0.598207020399001,0.4017929796009989,1.175,1.9
508,Example2,2001-05-02,Club7,Club5,1,0,H,,,,,1.54,3.87,6.32,1.82,1.96,2000/2001,second,3,0,1.1739130434782612,1.5217391304347827,1.1304347826086956,1.2173913043478262,1.1304347826086958,1.5217391304347827,1.5748031496062989,1.0925196850393684,1.5095857583019512,1.157737076343716,0.6226467224290422,0.2378348529319212,0.13951842463863529,0.4803767660910519,0.5196232339089483,1.825,0.75
509,Example2,2001-05-02,Club8,Club4,1,1,D,,,,,1.78,3.38,4.3,1.74,2.01,2000/2001,second,1,1,1.3636363636363635,1.272727272727273,1.1363636363636365,1.9090909090909092,1.5909090909090908,1.2727272727272727,1.5736738703339879,1.0903732809430238,1.7895829612430787,0.8744641900339329,0.5274171373912584,0.2671848296705382,0.20539803293780662,0.4613998970663923,0.5386001029336078,1.6,0.925
510,Example2,2001-05-02,Club9,Club3,4,1,H,14.0,7.0,8.0,1.0,1.37,4.76,9.77,1.87,1.96,2000/2001,second,3,0,1.3478260869565215,1.565217391304348,1.434782608695652,0.5217391304347826,1.3478260869565217,2.0434782608695654,1.5725490196078427,1.0901960784313707,1.2899403239556686,1.3728047740835447,0.7118294808023473,0.19727052091581296,0.090899998281451,0.4877223616719416,0.5122776383280585,2.025,0.6000000000000001
511,Example3,2001-05-02,Squad10,Squad2,1,0,H,9.0,12.0,2.0,3.0,1.99,3.5,3.82,1.9,1.91,2000/2001,second,3,0,1.3636363636363635,1.3181818181818181,1.3181818181818181,1.3636363636363635,1.1818181818181819,1.5,1.5772994129158509,1.0900195694716226,1.6000266856431236,1.0672922967443499,0.48397576820006954,0.2698265864434086,0.24619764535697128,0.4986222099751998,0.5013777900248001,1.5750000000000002,1.075
512,Example3,2001-05-02,Squad12,Squad15,3,2,H,5.0,14.0,3.0,4.0,1.21,6.54,12.89,2.84,1.4,2000/2001,second,3,0,1.0000000000000002,1.5,1.3636363636363635,1.5454545454545454,1.0909090909090908,1.3181818181818181,1.5761718749999996,1.0878906249999982,1.496626420454545,1.1674360795454528,0.8009062467579295,0.13636633330924572,0.06272741993312198,0.6810865191146881,0.3189134808853118,2.7750000000000004,0.7250000000000001
513,Example3,2001-05-02,Squad14,Squad13,1,1,D,,,,,1.64,3.59,5.09,1.94,1.8,2000/2001,second,1,1,1.3181818181818181,1.3636363636363635,1.4545454545454546,1.5909090909090908,1.1818181818181819,1.2272727272727275,1.5789473684210522,1.0896686159844038,1.601674641148325,1.066941343257131,0.5764289791538892,0.2518762298942745,0.17169479095222223,0.520045819014891,0.4799541809851088,1.825,0.925
514,Example3,2001-05-02,Squad6,Squad1,0,1,A,7.0,12.0,4.0,8.0,8.59,4.39,1.4,2.25,1.62,2000/2001,second,0,3,1.1818181818181819,1.6956521739130435,1.1363636363636365,1.173913043478261,1.3636363636363635,1.7826086956521738,1.5778210116731513,1.0894941634241226,1.458749865428092,1.208565309669182,0.1004765388132277,0.2098871920709211,0.6896362691162019,0.5864197530864197,0.41358024691358036,0.8,2.225
515,Example3,2001-05-02,Squad7,Squad5,3,1,H,8.0,11.0,4.0,3.0,2.15,3.21,3.49,1.71,2.11,2000/2001,second,3,0,1.3913043478260867,1.1739130434782612,1.2173913043478262,1.4782608695652173,1.5217391304347827,1.2608695652173914,1.5747572815533977,1.0893203883495128,1.6943224989447019,0.9697551709582086,0.4423497204931085,0.29112242730543664,0.26652785220099684,0.44456916382583633,0.5554308361741638,1.4,1.05
516,Example3,2001-05-02,Squad8,Squad4,2,1,H,,,,,2.08,3.27,3.32,1.83,1.92,2000/2001,second,3,0,1.1818181818181819,1.3636363636363638,1.1363636363636365,1.5909090909090908,1.4545454545454546,1.4545454545454546,1.5775193798449607,1.0891472868217036,1.6457011980267788,1.0209654686398855,0.44899922005611614,0.277751825616173,0.27324895432812735,0.4871926229508199,0.5128073770491803,1.5,1.125
517,Example3,2001-05-02,Squad9,Squad3,2,2,D,,,,,2.74,3.37,2.34,2.25,1.6,2000/2001,second,1,1,1.0434782608695652,1.6956521739130435,0.8260869565217391,1.3043478260869565,1.2173913043478262,1.6956521739130435,1.5783365570599608,1.0889748549323,1.5348582961903956,1.1324531158018651,0.3352208055834112,0.26850848620572937,0.39627070821131166,0.5902777777777779,0.4097222222222222,1.4500000000000002,1.6
518,Example1,2001-05-02,Team10,Team2,2,2,D,16.0,13.0,5.0,6.0,2.32,3.39,3.12,1.98,1.83,2000/2001,second,1,1,1.7727272727272727,0.8181818181818182,1.7727272727272727,1.3636363636363635,1.5909090909090908,1.0909090909090908,1.5791505791505787,1.0907335907335889,1.715514215514215,0.9543699543699525,0.41458285310982973,0.2800936252508992,0.3053235216388297,0.5206987911905944,0.4793012088094056,1.475,1.25
519,Example1,2001-05-02,Team12,Team15,0,1,A,,,,,1.73,3.19,4.74,1.72,2.03,2000/2001,second,0,3,1.1363636363636365,1.1818181818181819,1.7272727272727273,1.4545454545454546,0.9545454545454546,1.1363636363636365,1.5799614643545274,1.0924855491329462,1.5004160098090729,1.1720310036784007,0.53868974962668,0.2804924220851173,0.18081782828783088,0.4556077443006072,0.5443922556993928,1.6,0.875
520,Example1,2001-05-02,Team14,Team13,2,1,H,,,,,2.67,2.98,2.65,1.52,2.39,2000/2001,second,3,0,0.7727272727272727,1.7727272727272727,1.0,1.1818181818181819,1.3181818181818181,1.8181818181818181,1.5769230769230764,1.0923076923076906,1.3723776223776218,1.2968531468531452,0.3451192160835776,0.30699498689694726,0.34788579701987243,0.38025765249944943,0.6197423475005505,1.1,1.1
521,Example1,2001-05-02,Team6,Team1,5,1,H,13.0,2.0,8.0,1.0,1.25,5.57,11.25,2.34,1.57,2000/2001,second,3,0,1.2727272727272727,1.4782608695652173,1.1363636363636365,1.3478260869565215,1.6818181818181819,1.608695652173913,1.5777351247600764,1.0921305182341634,1.5792173381988115,1.0906483047954283,0.7698380336014503,0.15924675163679788,0.07091521476142741,0.6047961239044041,0.39520387609559576,2.475,0.65
522,Example1,2001-05-02,Team7,Team5,1,1,D,,,,,2.33,2.97,3.14,1.58,2.26,2000/2001,second,1,1,1.0,1.6521739130434783,1.652173913043478,1.3478260869565215,0.8695652173913043,1.1739130434782603,1.5842911877394632,1.091954022988504,1.3451607529568546,1.3310844577711127,0.39967654426347404,0.30908436997600847,0.29123908576093993,0.4047832418505657,0.5952167581494342,1.25,1.025
523,Example1,2001-05-02,Team8,Team4,0,0,D,,,,,3.43,3.29,2.15,1.75,2.05,2000/2001,second,1,1,1.5,1.272727272727273,1.5,1.3181818181818183,1.3181818181818181,1.2727272727272727,1.5831739961759077,1.0917782026768625,1.5945376325395442,1.0804145663132263,0.2722621370328779,0.284478350010742,0.4432595129559173,0.4581881533101046,0.5418118466898955,1.075,1.425
524,Example1,2001-05-02,Team9,Team3,1,1,D,11.0,15.0,2.0,5.0,3.78,3.22,2.03,1.67,2.17,2000/2001,second,1,1,1.2173913043478264,1.7391304347826086,1.3043478260869563,1.2608695652173914,1.0869565217391304,1.8695652173913044,1.5801526717557248,1.089694656488548,1.438848323929638,1.2309990043146346,0.2435016070603418,0.28871558415030685,0.46778280878891665,0.43101354893898836,0.5689864510610118,0.975,1.425
525,Example2,2001-05-12,Club1,Club5,1,0,H,13.0,17.0,3.0,4.0,2.6,3.4,2.72,2.01,1.8,2000/2001,second,3,0,1.0833333333333335,1.4583333333333333,1.3333333333333333,1.2083333333333333,1.2500000000000002,1.4583333333333333,1.5790476190476186,1.0895238095238078,1.4540476190476186,1.2145238095238078,0.36874402909546633,0.27928722674306705,0.3519687441619352,0.5290215588723051,0.4709784411276948,1.4,1.375
526,Example2,2001-05-12,Club11,Club14,2,0,H,8.0,21.0,4.0,9.0,4.3,3.72,1.79,2.03,1.79,2000/2001,second,3,0,1.826086956521739,1.3478260869565215,1.1304347826086956,1.3043478260869563,1.6521739130434783,1.173913043478261,1.5779467680608361,1.087452471482888,1.7409902463217057,0.9244089932220183,0.2143315033222055,0.2500216579743143,0.5356468387038943,0.5330241902193357,0.46697580978066444,1.05,1.75
527,Example2,2001-05-12,Club13,Club12,0,0,D,,,,,2.07,2.94,3.9,1.44,2.67,2000/2001,second,1,1,1.3478260869565217,1.1304347826086958,2.1739130434782616,1.608695652173913,0.8260869565217391,0.9130434782608695,1.5787476280834911,1.0853889943073987,1.4917911063443605,1.1723455160465293,0.4541585649785386,0.3139343851471115,0.2319070498747519,0.34004369538077406,0.6599563046192258,1.225,0.8
528,Example2,2001-05-12,Club15,Club10,2,0,H,11.0,4.0,4.0,2.0,1.9,3.26,3.85,1.71,2.03,2000/2001,second,3,0,1.2608695652173914,1.391304347826087,1.565217391304348,0.8695652173913043,1.3478260869565217,1.6521739130434783,1.5757575757575752,1.0833333333333317,1.3692358366271404,1.2898550724637665,0.49175849658213877,0.27705857128726163,0.2311829321309841,0.45390775790049837,0.5460922420995017,1.5,0.975
529,Example2,2001-05-12,Club2,Club8,3,3,D,8.0,22.0,5.0,11.0,3.12,2.82,2.52,1.5,2.52,2000/2001,second,1,1,1.0869565217391306,1.3478260869565215,1.434782608695652,1.1304347826086958,1.3043478260869565,1.565217391304348,1.5765595463137991,1.0812854442344029,1.4352551984877122,1.2225897920604898,0.2971822754063688,0.33067127824530673,0.3721464463478704,0.36507936507936506,0.634920634920635,1.0,1.125
530,Example2,2001-05-12,Club3,Club7,1,0,H,,,,,1.59,3.14,5.98,1.61,2.13,2000/2001,second,3,0,1.5416666666666667,1.166666666666667,0.6666666666666666,1.0833333333333333,1.9583333333333337,1.2083333333333335,1.5792452830188675,1.0849056603773568,1.777161949685534,0.8869889937106902,0.5836326554602258,0.2813163714398676,0.13505097310022304,0.42418277782637853,0.5758172221736214,1.625,0.7250000000000001
531,Example2,2001-05-12,Club4,Club6,1,1,D,18.0,11.0,5.0,3.0,1.89,3.53,3.96,1.92,1.85,2000/2001,second,1,1,1.2608695652173914,1.4782608695652173,1.8695652173913044,1.434782608695652,1.2608695652173914,1.434782608695652,1.5781544256120523,1.0828625235404878,1.4151109473511827,1.2459060018013575,0.5047137936030738,0.2627655219735632,0.2325206844238048,0.5098536036036035,0.4901463963963965,1.65,1.05
532,Example3,2001-05-12,Squad1,Squad5,0,0,D,13.0,10.0,2.0,2.0,1.98,3.11,4.12,1.56,2.38,2000/2001,second,1,1,1.6666666666666667,1.166666666666667,1.1250000000000002,1.5416666666666667,1.8333333333333333,1.2083333333333333,1.577067669172932,1.0827067669172916,1.8062343358395985,0.8535401002506251,0.47943677336848206,0.2989930895445372,0.22157013708653828,0.38957121310062487,0.610428786899375,1.375,0.8500000000000001
533,Example3,2001-05-12,Squad11,Squad14,1,3,A,23.0,11.0,4.0,5.0,2.23,3.15,3.12,1.72,2.02,2000/2001,second,0,3,1.1304347826086958,1.3043478260869565,1.2608695652173916,1.434782608695652,1.3043478260869565,1.173913043478261,1.5741088180112566,1.080675422138835,1.5741088180112566,1.080675422138835,0.4178208737734554,0.28959641627203686,0.2925827099540939,0.4568270780566428,0.5431729219433571,1.375,1.125
534,Example3,2001-05-12,Squad13,Squad12,1,3,A,8.0,9.0,6.0,7.0,3.57,3.41,1.98,1.76,2.02,2000/2001,second,0,3,1.3478260869565215,1.0869565217391306,1.565217391304348,1.3913043478260867,1.2173913043478264,1.173913043478261,1.5730337078651682,1.0842696629213466,1.5947728382999506,1.0625305324865641,0.25548764839945687,0.2683664131369722,0.4761459384631384,0.4634338433843383,0.5365661566156615,1.025,1.5
535,Example3,2001-05-12,Squad15,Squad10,3,2,H,14.0,6.0,4.0,4.0,2.94,3.09,2.5,1.53,2.47,2000/2001,second,3,0,1.5217391304347827,1.3478260869565215,1.608695652173913,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.5719626168224294,1.087850467289718,1.5284843559528642,1.1313287281592832,0.31910667120984887,0.3028567695115331,0.3780365592781586,0.37563176417665584,0.6243682358233442,1.025,1.15
536,Example3,2001-05-12,Squad2,Squad8,2,2,D,,,,,1.74,3.44,4.68,1.82,1.94,2000/2001,second,1,1,1.2608695652173914,1.2173913043478262,1.3478260869565215,1.1304347826086958,1.434782608695652,1.5217391304347827,1.5746268656716413,1.0895522388059684,1.5311486048020762,1.1330304996755336,0.5442383301940893,0.2655807589435685,0.19018091086273728,0.48300668403761193,0.5169933159623881,1.675,0.925
537,Example3,2001-05-12,Squad3,Squad7,0,3,A,14.0,11.0,3.0,5.0,5.78,4.28,1.56,2.08,1.76,2000/2001,second,0,3,1.7083333333333333,1.458333333333333,1.3333333333333333,1.2083333333333333,1.6666666666666667,1.5833333333333333,1.5754189944134074,1.0912476722532571,1.6066689944134074,1.0599976722532571,0.15920907578430074,0.2190589264487822,0.6217319977664711,0.5437062937062938,0.4562937062937062,0.9,1.95
538,Example3,2001-05-12,Squad4,Squad6,0,1,A,,,,,2.13,3.05,3.42,1.58,2.23,2000/2001,second,0,3,1.347826086956522,1.1304347826086956,1.608695652173913,1.1304347826086958,1.391304347826087,1.3043478260869563,1.5724907063197022,1.0947955390334556,1.5072733150153546,1.1600129303378033,0.437259162205122,0.2987033326779125,0.26403750511738006,0.4077595504342396,0.5922404495657603,1.3250000000000002,0.975
539,Example1,2001-05-12,Team1,Team5,1,1,D,11.0,9.0,1.0,2.0,2.68,2.83,2.89,1.51,2.5,2000/2001,second,1,1,1.4583333333333333,1.625,1.4999999999999998,1.333333333333333,1.5416666666666667,1.166666666666666,1.5695732838589977,1.0946196660482357,1.4862399505256643,1.177952999381569,0.3486857881935204,0.32925962936079356,0.3220545824461245,0.3688741721854304,0.6311258278145695,1.1,1.05
540,Example1,2001-05-12,Team11,Team14,1,1,D,4.0,5.0,1.0,4.0,2.14,3.1,3.6,1.63,2.25,2000/2001,second,1,1,1.4782608695652173,0.8260869565217391,0.7391304347826086,1.0,2.0434782608695654,1.391304347826087,1.5685185185185182,1.0944444444444428,1.7967793880837355,0.8661835748792254,0.44290207525387365,0.30056710523640057,0.2565308195093067,0.4154737559645535,0.5845262440354466,1.35,0.975
541,Example1,2001-05-12,Team13,Team12,3,3,D,,,,,2.08,3.22,3.23,2.02,1.71,2000/2001,second,1,1,1.7391304347826086,1.0869565217391306,1.2173913043478262,1.6956521739130435,1.7391304347826086,0.9130434782608695,1.5674676524953786,1.0942698706099798,1.8500763481475524,0.811661174957806,0.44436229660071463,0.27828727349857,0.2773504299003379,0.5448729083434659,0.45512709165653414,1.6,1.25
542,Example1,2001-05-12,Team15,Team10,1,1,D,10.0,14.0,5.0,5.0,3.11,3.47,2.25,2.21,1.66,2000/2001,second,1,1,1.173913043478261,1.7826086956521738,1.391304347826087,1.7826086956521738,1.2173913043478262,1.565217391304348,1.5701107011070106,1.097785977859777,1.515762875020054,1.1521338039467335,0.30387704948147515,0.27097219952930135,0.4251507509887626,0.5749604753857057,0.42503952461429423,1.35,1.625
543,Example1,2001-05-12,Team2,Team8,1,2,A,6.0,9.0,5.0,5.0,9.32,5.12,1.3,2.08,1.7,2000/2001,second,0,3,0.8695652173913043,1.434782608695652,1.3913043478260867,1.434782608695652,1.0869565217391304,1.3043478260869565,1.5690607734806625,1.097605893186002,1.438625990871967,1.2280406757946976,0.0880040234706901,0.17386264556486353,0.7381333309648298,0.5537330316742082,0.4462669683257918,0.65,2.25
544,Example1,2001-05-12,Team3,Team7,1,0,H,13.0,15.0,7.0,6.0,3.85,3.32,1.98,1.95,1.79,2000/2001,second,3,0,1.7083333333333333,1.0,1.25,1.6249999999999998,1.8333333333333333,0.875,1.5680147058823526,1.0992647058823513,1.8388480392156858,0.828431372549018,0.23929516444240173,0.28005878999081807,0.48064604556636475,0.522919352528291,0.477080647471709,1.125,1.625
545,Example1,2001-05-12,Team4,Team6,1,2,A,,,,,1.17,5.85,11.84,1.91,1.77,2000/2001,second,0,3,1.2173913043478262,1.434782608695652,1.2608695652173914,1.1304347826086958,1.2608695652173914,1.7391304347826086,1.5669724770642197,1.0972477064220167,1.4800159553250893,1.1842042281611471,0.8053237080267889,0.13818511700426514,0.0564911749691999,0.5207057709941728,0.4792942290058272,2.325,0.425
546,Example2,2001-05-22,Club10,Club13,0,0,D,,,,,1.7,3.08,5.96,1.63,2.16,2000/2001,second,1,1,1.3333333333333333,1.2916666666666667,0.9166666666666666,2.083333333333334,1.5833333333333333,0.8333333333333334,1.5659340659340655,1.0989010989010972,1.868017399267399,0.7968177655677637,0.5568548790379886,0.29829370197314303,0.14485141898844295,0.4247330152238128,0.5752669847761874,1.5750000000000002,0.775
547,Example2,2001-05-22,Club12,Club11,2,0,H,34.0,12.0,7.0,3.0,1.22,5.36,12.85,2.11,1.65,2000/2001,second,3,0,1.0833333333333335,1.8333333333333333,1.5416666666666667,1.0833333333333333,0.9166666666666666,1.7083333333333333,1.5630712979890307,1.0968921389396693,1.2609879646556974,1.3989754722730026,0.7823505097609051,0.16124078924738236,0.05640870099193288,0.5660634783857533,0.43393652161424673,2.4000000000000004,0.55
